"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"342",-4.78957390898637,-4.70042322456786,-4.69664345046126,-4.93214764104751,0,0,0,0,-3.92068901851342,-4.26509221295673,0,0,0,-4.12602985240877,-3.83731980229627,-4.05157247037823,-4.62573739121378,-3.72227079114366,-4.10338242378773,-5.00705599315763,0,0,0,-7.62783328935862,0
"343",-4.73306849467128,-4.6992768046485,-4.72305322664481,-4.80038594543395,0,0,0,0,-3.92217435648452,-4.18492906848851,0,0,0,-3.88726070885461,-3.84754028941908,-4.14421631109345,-4.64954013372403,-3.8161091117918,-4.0667488506313,-4.95878858144428,0,0,0,-7.60979906004984,0
"344",-4.76072184673098,-4.70767763266351,-4.76048821356736,-4.7711573075913,0,0,0,0,-3.75740916756901,-4.12399702599261,0,0,0,-3.85428658406356,-3.90538082789676,-4.10965546386737,-4.71143587309478,-3.65108283141937,-4.08311640598572,-4.70306656426548,0,0,0,-7.57106630325633,0
"345",-4.77986376704668,-4.60957989447679,-4.78247008671432,-4.74123539826897,0,0,0,0,-3.6714662338002,-4.07876090631644,0,0,0,-4.26962695218497,-3.86822487257575,-4.02420035377798,-4.70725037352435,-3.52063267440096,-4.01758195347079,-4.7571898048064,0,0,0,-7.6249024549043,0
"346",-4.75468164366692,-4.59815201392902,-4.76197438328091,-4.72474232112894,0,0,0,0,-3.62889772798629,-4.0852630669717,0,0,0,-4.57002369528497,-3.91577288458788,-4.37039172634729,-4.68717076141543,-3.56602990983627,-4.07116110176645,-4.72859769317251,0,0,0,-7.61993966556217,0
"347",-4.76879897484946,-4.67849385040693,-4.8071115296517,-4.75140230057105,0,0,0,0,-3.62234827677794,-4.00452997504285,0,0,0,-4.41999556021173,-3.800270817242,-4.31497698335019,-4.61584120504606,-3.50457415195883,-4.020658719969,-4.81005291422212,0,0,0,-7.64679682059949,0
"348",-4.72519322858782,-4.6759452568943,-4.83533835223927,-4.95058226417878,0,0,0,0,-3.72538340387029,-3.97869713869614,0,0,0,-4.39422646518387,-4.00245581325825,-4.04168434535605,-4.57378226703227,0,-4.00561181050556,-4.88838605630887,0,0,0,-7.63047840478771,0
"349",-4.71953941247034,-4.64889818456526,-4.85145442974394,-4.9043851742536,0,0,0,0,-3.64400442709487,-4.01726448055253,0,0,0,-4.35130346203104,-3.97996540844219,-4.09746657348869,-4.48888668677312,0,-3.98657723098426,-4.89395763104389,0,0,0,-7.58840939529462,0
"350",-4.74757347078172,-4.63888948826235,-4.86605269165972,-4.65211205929991,0,0,0,0,-3.64272132213285,-4.0291027170463,0,0,0,-4.46443976863688,-3.9331809793632,-4.31290577137823,-4.3808273540984,0,-3.95219788794198,-4.89348102750229,0,0,0,-7.70277699480397,0
"351",-4.79193014938098,-4.69294029229847,-4.88175218803624,-4.6886915562461,0,0,0,0,-3.64003486965661,-3.99864744430097,0,0,0,-4.47974657275773,-3.77265244398034,-4.1760350553201,-4.38710235150082,0,-3.98021772613444,-4.89865956443745,0,0,0,-7.61326426709796,0
"352",-4.75433332430431,-4.73516498260428,-4.88180870170785,-4.61137511106704,0,0,0,0,-3.63102033344542,-4.23937694040483,0,0,0,-4.57134863751258,-3.71518822913439,-4.56568851787553,-4.32222790002687,0,-3.94112084250189,-4.87282556661217,0,0,0,-7.61181897128343,0
"353",-4.71240547380654,-4.70091045826893,-4.89323328340162,-4.61159075379101,0,0,0,0,-3.83415628988284,-4.18424426224784,0,0,0,-4.82565655645059,-3.75470794976813,-4.36525380265955,-4.26243190778823,0,-3.96660742391391,-4.69593926365053,0,0,0,-7.61181897128343,0
"354",-4.70690237136955,-4.60924992539047,-4.90078842860104,-4.58177458139645,0,0,0,0,-3.9056646909915,-4.18992449269158,0,0,0,-4.92781841601623,-3.76780516681108,-4.25590260897778,-4.22178515373729,0,-3.94359476087269,-4.62814641526454,0,0,0,-7.59123505413995,0
"355",-4.63629235250412,-4.58790579128611,-4.91437751146129,-4.50834167890674,0,0,0,0,-3.61870328300221,-4.17790631160907,0,0,0,-4.99226225960967,-3.62850494760734,-4.7393875281079,-4.29429837185117,0,-3.94602308412494,-4.67076068883587,0,0,0,-7.55401887364323,0
"356",-4.65335553309624,-4.60257356014082,-4.92888415651064,-4.37078717753399,0,0,0,0,-3.52581838588564,-4.14116666429683,0,0,0,-4.95488978269493,-3.70514241058587,-4.46780863778322,-4.22514987805437,0,-3.89140138586661,-4.76319502736395,0,0,0,-7.58559169830499,0
"357",-4.75892094579402,-4.60489879424673,-4.9805287916618,-4.53709773796088,0,0,0,0,-3.507663269924,-4.28004783056247,0,0,0,-4.94152242980873,-3.60224576748795,-4.32439404755757,-4.22085089256282,0,-3.88839716372615,-4.63207166489989,0,0,0,-7.59265088334432,0
"358",-4.74749111406177,-4.52769340485283,-4.93589894798224,-4.69885311904826,0,0,0,0,-3.48040293984313,-4.25605373562724,0,0,0,-4.90671939282007,-3.7514967743214,-4.09816327279652,-4.2242612712044,0,-3.91168020704737,-4.88452512072555,0,0,0,-7.55292895527921,0
"359",-4.91474735914666,-4.44302704137433,-4.93387268534494,-4.6422640196967,0,0,0,0,0,-4.28974441112901,0,0,0,-4.83582401180147,-3.69647969145851,-3.7394512043658,-4.15495025564625,0,-3.92905290884984,-4.85744834381329,0,0,0,-7.57886144295092,0
"360",-4.91078349502332,-4.38824018456902,-4.9206052635435,-4.61581232751566,0,0,0,0,0,-4.20436353068945,0,0,0,-4.71992388614664,-3.29257618779816,-3.61739901252992,-4.02317007219637,0,-3.977247476061,-4.84837068264886,0,0,0,-7.63431152167321,0
"361",-4.96963045914947,-4.36917246181908,-4.87958823487403,-4.51602180829758,0,0,0,0,0,-4.17475233652435,0,0,0,-4.72284429900533,0,-3.50021141226112,-4.17621179046434,0,-3.95771547241943,-4.89072119743092,0,0,0,-7.63460698629347,0
"362",-5.02608981668692,-4.42035174899555,-4.89142470644869,-4.50668323927344,0,0,0,0,0,-4.24918548020892,0,0,0,-4.69093039795926,0,0,-4.34177348763096,0,-3.96614737118828,-4.91753534726607,0,0,0,-7.55921227058314,0
"363",-5.0596829914245,-4.41837057542198,-4.91966568980594,-4.68415155232175,0,0,0,0,0,-4.23565799324787,0,0,0,-4.70475376950342,0,0,-4.62132860434417,0,-3.99308587614824,-5.04416253159978,0,0,0,-7.60605858669145,0
"364",-4.99135801485524,-4.42542336956661,-4.82266898465186,-4.49772612812689,0,0,0,0,0,-4.18261387293585,0,0,0,-4.71129289680477,0,0,-4.47764429031549,0,-4.04561154254253,-5.02170346378423,0,0,0,-7.57690695398587,0
"365",-4.9744342454343,-4.45378659633224,-4.84979276897942,-4.46707422686599,0,0,0,0,0,-4.066898948195,0,0,0,-4.71674041828023,0,0,-4.63689676473164,0,-3.99481472627359,-4.96823283488284,0,0,0,-7.6092226911578,0
"366",-4.93794925077169,-4.58061695593331,-4.80156748574377,-4.388010214924,0,0,0,0,0,-3.97820859652676,0,0,0,-4.70732948181573,0,0,-4.47080164387101,0,-4.07979942883722,-5.0683854796372,0,0,0,-7.57718593292477,0
"367",-4.92148691640574,-4.49313059651433,-4.81483357574561,-4.46800789306725,0,0,0,0,0,-4.22739933375463,0,0,0,-4.69984199816382,0,0,-4.56717274820366,0,-4.00001928285744,-5.01165724468134,0,0,0,-7.61095279539558,0
"368",-4.84147134884303,-4.54970844878549,-4.71547943438622,-4.33641976310088,0,0,0,0,0,-4.43764807899633,0,0,0,-4.73999220703365,0,0,-4.31922891356413,0,-4.0547557849446,-4.8741333180269,0,0,0,-7.57300939894056,0
"369",-4.84727814457449,-4.54458590111963,-4.7049905212703,-4.4352948101869,0,0,0,0,0,-4.37476166005419,0,0,0,-4.71121347436471,0,0,-4.31874604726043,0,-4.01924239057097,-4.68636474726655,0,0,0,-7.61790330122211,0
"370",-4.80538225647603,-4.5272968626952,-4.65888746849408,-4.52526375133557,0,0,0,0,0,-4.45354104992887,0,0,0,-4.69418877087757,0,0,-4.11785301905886,0,-4.05490409299717,-4.80539970893988,0,0,0,-7.60951083407868,0
"371",-4.7748068233508,-4.53761835229754,-4.58724607269532,-4.47906630919237,0,0,0,0,0,-4.35681568954208,0,0,0,-4.65881210088855,0,0,-4.17737530104625,0,-4.03920723702559,-4.83816568013859,0,0,0,-7.59890445687941,0
"372",-4.71881892250602,-4.52351120277428,-4.43920790591792,-4.49347548797274,0,0,0,0,0,-4.27863491296245,0,0,0,-4.64912207351727,0,0,-4.17508680022422,0,-4.09793958801906,-4.91012437589276,0,0,0,-7.51682395063709,0
"373",-4.69852370986418,-4.48587717980011,-4.44673888518724,-4.61343279898146,0,0,0,0,0,-4.29213369907919,0,0,0,-4.62531458596762,0,0,-4.39492083732578,0,-3.99771317767119,-4.94828443199785,0,0,0,-7.62256395632326,0
"374",-4.72690207955985,-4.47686492583517,-4.38496809939981,-4.69122617535001,0,0,0,0,0,-4.30078903677049,0,0,0,-4.55915939089306,0,0,-4.38711383829388,0,-4.08733773887198,-4.97362856846716,0,0,0,-7.61935742391544,0
"375",-4.77012906453195,-4.49442135626081,-4.34159786031168,-4.67279154944272,0,0,0,0,0,-4.29304291831067,0,0,0,-4.41034380805566,0,0,-4.68642672529536,0,-4.08034022517298,-4.95179377366568,0,0,0,-7.38648256318422,0
"376",-4.85222228235398,-4.52339272014172,-4.28493103669057,-4.68748093992565,0,0,0,0,0,-4.33507762016308,0,0,0,-4.43295909191535,0,0,-4.70907144941222,0,-4.07678815326551,-4.85456604773208,0,0,0,-6.22516361236171,0
"377",-4.76582530723755,-4.51723780468175,-4.29043244151288,-4.62946287855714,0,0,0,0,0,-4.3207864040641,0,0,0,-4.34532557670381,0,0,-4.53998455284409,0,-4.05928082899823,-4.72287643887806,0,0,0,-5.48996225080288,0
"378",-4.86455176024474,-4.51170586457681,-4.20602979873119,-4.49561135275448,0,0,0,0,0,-4.34689117790563,0,0,0,-4.34895666676339,0,0,-4.53999793712693,0,-4.0259678805411,-4.68937511512868,0,0,0,-5.2317273796774,0
"379",-4.78789182280339,-4.59910291487281,-4.15781394081059,-4.42132597948998,0,0,0,0,0,-4.37057248462877,0,0,0,-4.23993201138887,0,0,-4.43525864927082,0,-3.92423295873489,-4.68032485958885,0,0,0,-5.0631549040112,0
"380",-4.86381138965546,-4.53344770993027,-4.10526973951226,-4.35684912224484,0,0,0,0,0,-4.35214610887884,0,0,0,-4.25875772161587,0,0,-4.5973012276094,0,-4.0173597118456,-4.67551601312324,0,0,0,-5.10826387359919,0
"381",-4.66906891183832,-4.06668214783393,-4.08457529443596,-4.24331866368054,0,0,0,0,0,-4.35049474557501,0,0,0,-4.20144945556528,0,0,-4.33735924317872,0,-3.90690754032995,-4.48353426477663,0,0,0,-5.18404524886233,0
"382",-4.6491967143085,-4.25203148720061,-4.07713352549175,-4.35701630252687,0,0,0,0,0,-4.35838823610848,0,0,0,-4.22268130715638,0,0,-4.49204560314123,0,-4.04324685838971,-4.45408133162524,0,0,0,-5.17982347250025,0
"383",-4.7635297105894,-4.58395399242131,-4.09936859011305,-4.32548428357749,0,0,0,0,0,-4.36228003135598,0,0,0,-4.16659272642972,0,0,-4.19913381251163,0,-3.99514843600355,-4.42549498484934,0,0,0,-5.06564224248607,0
"384",-4.6726692757635,-4.41678372463189,-3.99116671256189,-4.33497948527114,0,0,0,0,0,-4.36183192738836,0,0,0,-4.19440486315249,0,0,-4.18201485754945,0,-4.05466516307253,-4.39421489639876,0,0,0,-5.00115890863506,0
"385",-4.76383102129324,-4.40366477406361,-4.03313389367721,-4.26721945104764,0,0,0,0,0,-4.40930974255888,0,0,0,-4.22688053207695,0,0,-4.09135475045266,0,-4.02456799790261,-4.40896920509353,0,0,0,-4.99867849099259,0
"386",-4.75439966149628,-4.55469436850089,-4.08308250365832,-4.30909486417829,0,0,0,0,0,-4.44223777055884,0,0,0,-4.1945090766956,0,0,-4.63089833456082,0,-4.04727833215311,-4.48793333120736,0,0,0,-5.05885062351485,0
"387",-4.64825664724084,-4.42708377525421,-3.86795827426605,-4.32857795052292,0,0,0,0,0,-4.46643983141734,0,0,0,-4.24023941536474,0,0,-4.27602061311411,0,-4.01948095726342,-4.62532916248339,0,0,0,-4.99662673094206,0
"388",-4.53229154057552,-4.44320926929336,-3.94725795800309,-4.28691387695342,0,0,0,0,0,-4.40343123015046,0,0,0,-4.14229008320304,0,0,-4.51593034149669,0,-4.02221262276831,-4.65205217188822,0,0,0,-4.97772566278239,0
"389",-4.40814769558237,-4.42822017299605,-3.89866970181187,-4.30207535975162,0,0,0,0,0,-4.40564040085695,0,0,0,-4.25936409461447,0,0,-4.28529409028646,0,-3.9994110767348,-4.59401831419099,0,0,0,-5.08244590720129,0
"390",-4.43989790757951,-4.30151634402661,-3.90319777685506,-4.31438934824399,0,0,0,0,0,-4.28689309384593,0,0,0,-4.25504665577133,0,0,-4.17052545061368,0,-4.01013209853847,-4.65057110015953,0,0,0,-5.01742256128529,0
"391",-4.42142107720295,-4.36730130081548,-3.90384227333795,-4.28045041329091,0,0,0,0,0,-4.18898182562832,0,0,0,-4.31900354693997,0,0,-4.23944630743075,0,-4.00773183611175,-4.62428019605611,0,0,0,-5.01041389003652,0
"392",-4.36475943173647,-4.20190750143513,-3.96984130080758,-4.28374943226615,0,0,0,0,0,-4.14145413936934,0,0,0,-4.37975493123287,0,0,-4.33729366940821,0,-4.03296459549837,-4.75922087081502,0,0,0,-5.09577310263656,0
"393",-4.31311910016136,-4.19413017040407,-3.83996151364273,-4.27025017385239,0,0,0,0,0,-4.10723008224577,0,0,0,-4.31324711927906,0,0,-4.26170206953664,0,-4.00638863146387,-4.66081881575606,0,0,0,-5.29803169307088,0
"394",-4.30212811321885,-4.31139244422147,-3.83370706248034,-4.28788076878365,0,0,0,0,0,-4.16637162404921,0,0,0,-4.05458278667827,0,0,-4.01461750875772,0,-4.0599679805339,-4.73042571416186,0,0,0,-5.31175003943642,0
"395",-4.28991116290895,-4.37597640286544,-3.85244094369538,-4.30014649523336,0,0,0,0,0,-4.12259413616287,0,0,0,-3.97351094622577,0,0,-3.95493050643942,0,-4.04012426996102,-4.61421093064024,0,0,0,-5.30516935935442,0
"396",-4.32124874729229,-4.32440483614971,-3.82837800260888,-4.28763115879796,0,0,0,0,0,-4.03289204790913,0,0,0,-4.01245126026264,0,0,-3.82405137534341,0,-3.98913548660217,-4.59534716168219,0,0,0,-5.20272151326655,0
"397",-4.30264524452368,-4.3176631288506,-4.11684436648921,-4.38460137504635,0,0,0,0,0,-4.15676418694991,0,0,0,-4.07582847645139,0,0,-3.94892412520516,0,-4.02163859282327,-4.67832476661014,0,0,0,-5.12785152613045,0
"398",-4.25356808719865,-4.29857874221735,-3.82520331347559,-4.26136773827203,0,0,0,0,0,-4.22714479363871,0,0,0,-4.15282149198108,0,0,-4.16380488988845,0,-4.04115592228012,-4.62444038362153,0,0,0,-5.18544797037161,0
"399",-4.40607345583243,-4.33310586678859,-3.75212357525352,-4.26435027137346,0,0,0,0,0,-4.13595257986332,0,0,0,-4.18537960773528,0,0,-3.92093401941539,0,-4.00764537681634,-4.71377405085938,0,0,0,-5.1733223049458,0
"400",-4.40116868020225,-4.71859487590339,-3.84636234626587,-4.18980189571014,0,0,0,0,0,-4.20766044761102,0,0,0,-4.22926140393406,0,0,-3.94351367251952,0,-3.97522908133194,-4.60398517410638,0,0,0,-5.22493414675979,0
"401",-4.55432770748847,-4.16988740947074,-3.87576684706342,-4.36129446754495,0,0,0,0,0,-4.1263041583501,0,0,0,-4.28260026269931,0,0,-4.22026742225949,0,0,-4.44626348703234,0,0,0,-5.33964544148634,0
"402",-4.49189252239084,-4.05176959077837,-3.78985594288267,-4.36336751807978,0,0,0,0,0,-4.12365273873004,0,0,0,-4.26183380648854,0,0,-4.2130798368284,0,0,-4.43786558325665,0,0,0,-5.36311496886329,0
"403",-4.39206542658247,-3.87784244505996,-3.8292784565116,-4.22643046945195,0,0,0,0,0,-4.11363223641511,0,0,0,-4.48557292402007,0,0,-3.63316907229348,0,0,-4.30122114107244,0,0,0,-5.44894094059914,0
"404",-4.21108385705121,-3.84936348064192,-3.78551622774059,-4.160209677182,0,0,0,0,0,-4.12872307491625,0,0,0,-4.48993006333582,0,0,-3.37847465226919,0,0,-4.32235709064781,0,0,0,-5.41800220949402,0
"405",-4.12513666752646,-3.99094253457909,-3.90919842688008,-4.24408498156081,0,0,0,0,0,-4.10454209505573,0,0,0,-4.53411278045226,0,0,0,0,0,-4.20995745434428,0,0,0,-5.31322797928379,0
"406",-4.09087629789578,-4.20899572161259,-3.73541416373434,-4.30250802035724,0,0,0,0,0,-4.03938570849902,0,0,0,-4.45799479744833,0,0,0,0,0,-4.13038337157618,0,0,0,-5.32901224244838,0
"407",-4.01964003334985,-4.17094178383429,-3.77170842075682,-4.30521375266092,0,0,0,0,0,-4.03722995886563,0,0,0,-4.49942117437602,0,0,0,0,0,-4.1378487219623,0,0,0,-5.39495414017469,0
"408",-3.93418097579691,-4.32665139704965,-3.72218217034903,-4.3269217564671,0,0,0,0,0,-4.12672903863762,0,0,0,-4.41324017667098,0,0,0,0,0,-4.23366574460336,0,0,0,-5.36809626115595,0
"409",-4.17420442946911,-4.56535898786472,-3.77787930030519,-4.45879660835027,0,0,0,0,0,-4.24581882684595,0,0,0,-4.2473658800188,0,0,0,0,0,-3.87166283181647,0,0,0,-5.32630540308821,0
"410",-3.766544514442,-4.50263938448336,-3.75246452516763,-4.51162780157993,0,0,0,0,0,-4.2454299448767,0,0,0,-4.23586533614934,0,0,0,0,0,-3.98186317454589,0,0,0,-5.27694734081184,0
"411",-3.74159932949422,-4.35501198143185,-3.80673677824393,-4.49292627250682,0,0,0,0,0,-4.24132103830136,0,0,0,-4.01899593143225,0,0,0,0,0,-3.71317800150106,0,0,0,-5.15349990190655,0
"412",-3.70967125619651,-4.2348685091347,-3.74153307181809,-4.41174384946203,0,0,0,0,0,-4.2021556972438,0,0,0,-4.03290010849248,0,0,0,0,0,-3.84304346736342,0,0,0,-5.14229089609614,0
"413",-3.70384226936064,-4.2348093229448,-3.7191913970376,-4.54474726518421,0,0,0,0,0,-4.22239873732808,0,0,0,-3.98381826933902,0,0,0,0,0,-4.23868353466537,0,0,0,-5.15974868240625,0
"414",-4.23611222900403,-4.17472446959821,-3.86235567506108,-4.49570097971433,0,0,0,0,0,-4.15838949091076,0,0,0,-3.95095690257421,0,0,0,0,0,-3.99803228728027,0,0,0,-5.27708718726067,0
"415",-3.97656152656572,-4.262229121504,-3.78590023902643,-4.55763250653054,0,0,0,0,0,-4.11970632721644,0,0,0,-3.96929655194603,0,0,0,0,0,-4.0576021923513,0,0,0,-5.32662866153615,0
"416",-3.9196016509517,-4.26150956212704,-3.77069086788347,-4.51457239074876,0,0,0,0,0,-4.16282226031121,0,0,0,-4.13772339409548,0,0,0,0,0,-4.2997043294561,0,0,0,-5.39649737465888,0
"417",-3.79601932967184,-4.25336709025313,-3.7248619872644,-4.5395563503513,0,0,0,0,0,-4.1310322576039,0,0,0,-4.22044242760732,0,0,0,0,0,-4.14204731783458,0,0,0,-5.41806661965796,0
"418",-3.61606987552886,-4.24660702585212,-3.81230049635933,-4.55171066812913,0,0,0,0,0,-4.02162265224972,0,0,0,-4.28482733129676,0,0,0,0,0,-4.02032434902112,0,0,0,-5.45150184662997,0
"419",-3.61577770231588,-4.49361603341707,-3.86726818319447,-4.48573771774307,0,0,0,0,0,-4.01870979702661,0,0,0,-4.40723309354636,0,0,0,0,0,-4.02473588038527,0,0,0,-5.4603322214321,0
"420",-3.55876388879058,-4.1915101765667,-4.01627302680195,-4.54469347426948,0,0,0,0,0,-3.94177554072044,0,0,0,-4.28113207657566,0,0,0,0,0,-4.21790784278157,0,0,0,-5.36244454372771,0
"421",-3.48699339361107,-4.24099345097904,-3.98114343607083,-4.55895476219113,0,0,0,0,0,-4.13255390127235,0,0,0,-4.35601363981656,0,0,0,0,0,-4.02805133148827,0,0,0,-5.3293953221189,0
"422",0,-4.11490885093728,-3.93995962412117,-4.49570097971433,0,0,0,0,0,-4.07234267440093,0,0,0,-3.78312734120815,0,0,0,0,0,-4.03120881021955,0,0,0,-5.31954100299966,0
"423",0,-4.08311640598572,-4.08947643082524,-4.41056721262463,0,0,0,0,0,-4.01772484917305,0,0,0,-3.90472824841141,0,0,0,0,0,-3.98962167837967,0,0,0,-5.23751797008961,0
"424",0,-4.04517079816713,-4.18665723903067,-4.40050488220537,0,0,0,0,0,-3.7498373457443,0,0,0,-3.81573278653853,0,0,0,0,0,-3.9126803642983,0,0,0,-5.21929495942391,0
"425",0,-4.08761866046691,-4.1178354685793,-4.34415848417285,0,0,0,0,0,-3.78693339458932,0,0,0,-3.65159467961527,0,0,0,0,0,-3.85898337962246,0,0,0,-5.18338282845594,0
"426",0,-4.28108041914705,-4.11385945948796,-4.3676279380877,0,0,0,0,0,-3.58455547547504,0,0,0,-4.48627031390829,0,0,0,0,0,-3.82757682049411,0,0,0,-5.18025500482745,0
"427",0,-4.03788591697262,-3.99014672220973,-4.32396259928691,0,0,0,0,0,-3.61310959834796,0,0,0,-4.03269055443886,0,0,0,0,0,-3.87998461693496,0,0,0,-5.22464214107688,0
"428",0,-4.11447147066316,-4.02841236983847,-4.34123572635108,0,0,0,0,0,-3.67739705843348,0,0,0,-3.88378963041449,0,0,0,0,0,-3.80253459270101,0,0,0,-5.2249075972649,0
"429",0,-4.2592326825921,-3.54391368386375,-4.36316562703296,0,0,0,0,0,-3.69249168465596,0,0,0,-3.68306780309178,0,0,0,0,0,-3.88089816238509,0,0,0,-5.27924329590134,0
"430",0,-4.09656416657947,0,-4.38812519313575,0,0,0,0,0,-3.65887692231827,0,0,0,-4.08213370483413,0,0,0,0,0,-3.83023895762489,0,0,0,-5.30023348684888,0
"431",0,-4.2266554754449,0,-4.26574313545891,0,0,0,0,0,-3.81999091998165,0,0,0,-3.43584650333907,0,0,0,0,0,-3.87575307011226,0,0,0,-5.24648421790802,0
"432",0,-4.27703875986661,0,-4.29434024745968,0,0,0,0,0,-3.84231039301685,0,0,0,0,0,0,0,0,0,-3.88687753372147,0,0,0,-5.25618879739686,0
"433",0,-4.25340728641038,0,-4.21169090752731,0,0,0,0,0,-3.87335876575884,0,0,0,0,0,0,0,0,0,-3.70910548531862,0,0,0,-5.27181454668204,0
"434",0,-4.30213866424626,0,-4.20988048167916,0,0,0,0,0,-3.88804842059286,0,0,0,0,0,0,0,0,0,-3.57318621961929,0,0,0,-5.31901582355129,0
"435",0,-4.19685200889752,0,-4.16217076758993,0,0,0,0,0,-3.90769666327146,0,0,0,0,0,0,0,0,0,-3.5714266317021,0,0,0,-5.28098276832603,0
"436",0,-4.25578172410033,0,-4.09187618260778,0,0,0,0,0,-3.92889307972137,0,0,0,0,0,0,0,0,0,-3.46921623786013,0,0,0,-5.50583366197655,0
"437",0,-4.0921754877944,0,-3.97299456241963,0,0,0,0,0,-3.96065818160884,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.70748933658753,0
"438",0,-3.8347048851952,0,-3.94042247994984,0,0,0,0,0,-4.02997837736214,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71743235469589,0
"439",0,-4.05568719453127,0,-3.95570623222943,0,0,0,0,0,-4.09255188431547,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.79284790782753,0
"440",0,-4.02653639221691,0,-3.84133823268033,0,0,0,0,0,-4.12764137068345,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.92268503171316,0
"441",0,-3.85734544413745,0,-3.83454622429288,0,0,0,0,0,-4.12942414740834,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.94993880027948,0
"442",0,-3.90555823288798,0,-3.78326548964258,0,0,0,0,0,-4.0217900409466,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08728342770719,0
"443",0,-3.81923548537548,0,-3.76582220970296,0,0,0,0,0,-4.16019136736153,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.21061607715265,0
"444",0,-3.64375859866549,0,-3.81011128718408,0,0,0,0,0,-4.18143490336828,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.94845979368302,0
"445",0,-3.53801416527821,0,-3.85506897755295,0,0,0,0,0,-4.19768806579809,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.82324191469353,0
"446",0,-3.56750667881334,0,-3.89779611780772,0,0,0,0,0,-4.23055709691835,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.73116835369196,0
"447",0,-3.6785727511253,0,-3.91845076212279,0,0,0,0,0,-4.12488919309019,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39322477033466,0
"448",0,-3.65277898848921,0,-4.09511342915311,0,0,0,0,0,-4.11509260771383,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42517718613939,0
"449",0,-3.54857107721039,0,-3.96732432121324,0,0,0,0,0,-4.1015418290932,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30318634365954,0
"450",0,-3.46922082523704,0,-3.94412568343684,0,0,0,0,0,-4.0241604006031,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14616050980035,0
"451",0,0,0,-3.95423733784873,0,0,0,0,0,-3.98424813585673,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25898676932234,0
"452",0,0,0,-3.90059568947561,0,0,0,0,0,-4.01232490889511,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09130319716371,0
"453",0,0,0,-4.05764350425203,0,0,0,0,0,-4.06674051253831,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13459630276046,0
"454",0,0,0,-3.89905742303812,0,0,0,0,0,-4.09330510264744,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14807636036057,0
"455",0,0,0,-3.91462639129826,0,0,0,0,0,-4.04844837749289,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.17756730828825,0
"456",0,0,0,-3.92210941696844,0,0,0,0,0,-4.03479614956315,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.17612501859351,0
"457",0,0,0,-3.96597396361597,0,0,0,0,0,-4.13146804752448,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.114996309421,0
"458",0,0,0,-3.92667264647785,0,0,0,0,0,-3.8600406627746,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15039009363978,0
"459",0,0,0,-4.02346547076703,0,0,0,0,0,-3.80231694534009,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10070849655029,0
"460",0,0,0,-3.93463385781428,0,0,0,0,0,-4.1560163392571,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06963489768458,0
"461",0,0,0,-3.94212145325218,0,0,0,0,0,-4.13947044806688,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08106542243198,0
"462",0,0,0,-3.86164906208572,0,0,0,0,0,-3.69642787187127,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08905253783808,0
"463",0,0,0,-3.90708521639852,0,0,0,0,0,-3.92866064658117,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15925131842504,0
"464",0,0,0,-3.90426035576297,0,0,0,0,0,-3.70862162609472,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15977355709998,0
"465",0,0,0,-3.95221275937841,0,0,0,0,0,-3.61023728717944,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12729752951252,0
"466",0,0,0,-4.06157593778048,0,0,0,0,0,-3.6329096829378,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13120614066032,0
"467",0,0,0,-3.99083432870959,0,0,0,0,0,-4.10763824728906,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.99630982395161,0
"468",0,0,0,-4.03719757701889,0,0,0,0,0,-3.99465955038141,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13021547937335,0
